Title,Link,Description,Image URL
Special Gaming Pc Liquidation ASUS Tower /W A10-6700 3.7GHz 10GB 1TB,https://chicago.craigslist.org/nwc/sys/7687690665.html,"Special Gaming Pc Liquidation ASUS Tower /W A10-6700 3.7GHz 10GB 1TB HDD Windows 10

Details
Condition
Used - like new
Processor Type
A10-6700 3.7GHz
RAM Capacity
10GB
Hard Drive Capacity
1TB HDD
Special Gaming Pc Liquidation ASUS Tower A10-6700 3.7GHz Quad Core 10GB 1TB HDD Windows 10

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks


Special Offer Budget Gaming ASUS M11B B tower A10-6700 3.7 GHz 10 GB HDD 1TB

GENERAL
Product Form Factor Tower
Manufacturer Asus
PROCESSOR / CHIPSET
CPU AMD A10 6700 / 3.7 GHz
Max Turbo Speed 4.3 GHz
Number of Cores Quad-Core
Chipset Type AMD A55
Processor Main Features AMD Turbo CORE Technology
Processor Socket Socket FM2
CACHE MEMORY
Installed SizeL2 cache - 4 MB
Cache Per Processor4 MB
TypeL2 cache
Per Processor Size4 MB
Installed Size4 MB
RAM
Installed Size 10 GB / 32 GB (max)
TechnologyDDR3 SDRAM - non-ECC
Memory Speed1600 MHz
Memory Specification CompliancePC3-12800
Features dual channel memory architecture, unbuffered
TechnologyDDR3 SDRAM
Installed Size 10 GB
Data Integrity Check non-ECC
Rated Memory Speed1600 MHz
MEMORY
Max Supported Size32 GB
Form Factor DIMM 240-pin
Slots Qty4
STORAGE
Interface Type Serial ATA-600

HARD DRIVE
Interface Type SATA 6Gb/s
Spindle Speed7200 rpm
Type HDD
Interface Class Serial ATA
Installed Qty1
Capacity1 TB
HARD DRIVE (2ND)
Type none
STORAGE CONTROLLER
Interface Type Serial ATA-300
Channel Qty6
Type Serial ATA
Installed Qty1
INPUT
Type keyboard, mouse
COMMUNICATIONS
Wireless Protocol 802.11b/g/n
HARD DRIVE (3RD)
Type none
OPTICAL STORAGE
Drive Type DVD-Writer
Type DVD-Writer

PROCESSOR
Installed Qty1
Max Supported Qty1
TypeA10
Processor NumberA10-6700
Manufacturer AMD
Clock Speed3.7 GHz
CARD READER
Type6 in 1 card reader
Supported Flash Memory Cards Memory Stick, Memory Stick PRO, Multi Media Card, SD Memory Card, SDHC Memory Card, xD-Picture Card
STORAGE REMOVABLE
Type none
HEADER
Brand ASUS
Product Line ASUS M Series
ModelM11BB
Packaged Quantity1
Compatibility PC
NETWORKING
Data Link Protocol Ethernet, Fast Ethernet, Gigabit Ethernet, IEEE 802.11b, IEEE 802.11g, IEEE 802.11n
Compliant Standards IEEE 802.11b, IEEE 802.11g, IEEE 802.11n
Wireless LAN Supported Yes
MISCELLANEOUS
Features ASUS Sonic Master
SYSTEM
Type personal computer
Hard Drive Capacity1 TB
MONITOR
Monitor Type None.
GRAPHICS CONTROLLER
Form Factor integrated
Graphics Processor AMD Radeon HD 8670D
Video Interfaces DVI, HDMI, VGA
CHASSIS
Form Factor tower
Manufacturer Form Factor tower
DIMENSIONS & WEIGHT
Width6.8 in
Depth15.7 in
Height14.2 in
AUDIO OUTPUT
Form Factor integrated
Sound Output Mode7.1 channel surround
Compliant Standards High Definition Audio
MAINBOARD
Processor Socket Socket FM2
Chipset Type AMD A55
PRINTER
Type none
KEYBOARD
Interface USB
EXPANSION / CONNECTIVITY
Interfaces2 x microphone - mini-jack (1 front, 1 rear)
1 x headphones - mini-jack (1 in front)
6 x USB 2.0 (2 front, 4 rear)
2 x USB 3.0
1 x PS/2 keyboard / mouse
1 x DVI-D
1 x HDMI
1 x VGA
1 x LAN (Gigabit Ethernet)
1 x audio line-out - mini-jack
1 x audio line-in - mini-jack
1 x audio line-out (side surround) - mini-jack
1 x audio line-out (rear) - mini-jack
1 x audio line-out (center/subwoofer) - mini-jack
MOUSE
Interface USB
PHYSICAL CHARACTERISTICS
Form Factor tower
Weight17.42 lbs
POWER
Type power supply
OPERATING SYSTEM / SOFTWARE
OS Provided: Type Windows 10
OS Provided Windows 10
Type ASUS@Vibe, Adobe Reader, Microsoft Office 2013 (Trial)
VIDEO OUTPUT
Graphics Processor AMD Radeon HD 8670D
Video Interfaces DVI, HDMI, VGA

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks",https://images.craigslist.org/00W0W_eoPvzHQjqcr_08c0d4_600x450.jpg
Special Deals on Mac Mini 2012/2014/2010,https://chicago.craigslist.org/nwc/sys/7687690176.html,"Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks

Special Deals on Mac Mini 2012/2014/2010

Details
Condition
Used - Good
Processor Type
Core2Duo P8600 2.40GHz Processor
RAM Capacity
-4GB Ram / Memory
Hard Drive Capacity
-320GB HDD Storage

Mac Mini Deals Start $175 & Up

Apple Mac Mini
-Core2Duo P8600 2.40GHz Processor
-4GB Ram / Memory
-320GB HDD Storage
-Intel HD 3000 series Graphics
-Nvidia Geforce 320M Graphics
-Mac OS X 10.13.6
Was $399 Now Only $150

Mac Mini 2014
i5 1.40GHz
4GB Ram
500GB HDD Storage
10.15.4
HDMI compatible
Power cord included
Was $699 Now Only$399

Mac Mini 2012
i7 (3rd gen) 2.30GHz
8GB Ram
1000 GB Storage
Intel HD 4000
OS X 10.15.6
HDMI, USB 3.0,etc
Was $599 Now Only$299

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks",https://images.craigslist.org/00606_7ddfIH5IXUY_08I068_600x450.jpg
"Toshiba - Satellite W35DT-A3300 Laptop / 13.3"" HD Touch Display",https://chicago.craigslist.org/nwc/sys/7687689048.html,"Toshiba - Satellite W35DT-A3300 Laptop / 13.3"" HD Touch Display

Details
Condition
Used - Fair
Screen Size
13.3"" HD Touch Display
Processor Type
AMD A4-1200
Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at show contact info
Between 10:00AM To 6PM Thanks

Toshiba Satellite Click W35Dt-A3300 AMD A4-1200 APU 1.0 GHz 4GB 500 GB Touch 13.3"" HD Display

Model:
Toshiba Satellite Click W35Dt-A3300
Maximum Resolution: 1366 x 768
Operating System: Windows 10 Pro
Processor Speed: 1.00 GHz
Features: Convertible 2-in-1 Laptop/Tablet, Touchscreen
Hard Drive Capacity: 500 GB
GPU: AMD Radeon HD 8180
Storage Type: HDD (Hard Disk Drive)
RAM Size: 4 GB
Brand: Toshiba
Processor: AMD A4
HD Capacity: 500 GB
Screen Size: 13.3 in

Bad Battery Works Good With Adapter

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at show contact info",https://images.craigslist.org/00Y0Y_8H5TJtnWrWE_0g809d_600x450.jpg
"HP Probook 450 G6 15.6 Inch Professional, Intel Core I5-8265U,",https://chicago.craigslist.org/nwc/sys/7687688607.html,"HP Probook 450 G6 15.6 Inch Professional Laptop, Intel Core I5-8265U, 8 GB RAM, 256GB , Win 11 Pro

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks

Details Condition Used - like new, Color gray, Screen Size 15.6"" HD Display (1920x1080 pixels), Processor Type Intel Quad Core i5-8265U 1.60GHz

Limited Time Special HP Probook 450 G6 15.6 Inch Full HD 1080P Professional Laptop, Intel Core I5-8265U, 8 GB RAM, 256 GB SSD, Windows 11 Pro

The Important Stuff
HP ProBook 450 G6
• Intel Core i5-8265U 1.60GHz Quad Processor (Max 3.90Ghz)
• 8GB Ram / Memory
• 256GB SSD Storage
• Intel UHD 620 Graphics (128MB W/S 4163MB)
• Windows 10 Pro
• 15.6"" HD Display (1920x1080 pixels)
• USB 3.0, Dual H/M-Phone, USB C, Card Reader, HDMI,

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks",https://images.craigslist.org/01515_kVuIDCfmuS_0pO0pO_600x450.jpg
"Dell Latitude E6430 14"" Core I5-3320M 2.60GHz/ 8GB/120Gb/ Window 10 Pr",https://chicago.craigslist.org/nwc/sys/7687687735.html,"Dell Latitude E6430 14"" Core I5-3320M 2.60GHz/ 8GB/120Gb/ Window 10 Pro

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks

The Important Stuff

Dell Latitude E6430
• ® Intel Core™ i5-3320M 2.60GHz Processor
• 8GB Ram / Memory
• 120GB SSD Storage
• Intel HD 4000 Graphics + nVidia NVS 5200m
• (128MB W/S 2124)+ (1024MB W/S 5071MB)
• Windows 10 Pro
• 14.0"" HD Display (1366x768 Resolution).
• USB Ports, VGA & HDMI, Card Reader

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks",https://images.craigslist.org/00y0y_fKiPk4hI2EX_0jm0pO_600x450.jpg
"Apple iMac Intel Core i5-5675R 3.10GHz (Turbo 3.6GHz)(Retina 4K, 21.5)",https://chicago.craigslist.org/wcl/sys/7687687246.html,"Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks

Only $350
The Important Stuff
Apple iMac (A1418) (Late-2015)
• ® Intel Core i5-5675R 3.10GHz Quad Core Processor (Turbo Boost up to 3.6GHz)
• 8GB Ram / Memory
• 1TB HDD Storage
• Intel Iris Pro 6200 Graphics
• Graphics Memory 1536 MB
• MAC OS X 12.3.1 (Monterey)
• 21.5"" Retina 4K Display - (Resolution:4096 X 2304)

Only $250 (Box Sold Seprately)
This slim and lightweight Late 2012 iMac
Intel Core i7-3770s 3.10GHz Quad Core Processor Max Turbo Frequency 3.90 GHz
8GB Ram
128GB Flash Storage + 120GB SSD Or 1 TB HDD Storage
nVidia GeForce GT 650M Graphics
Dual Boot Mac OS X 10.15.7 And OS Ventura
21.5"" HD Display
(Box Sold Seprately)

Only $299
The Important Stuff
Apple iMac (A1418) (Late-2013)
® Intel Core i7- 4770S 3.10GHz Quad
Core Processor Max Turbo Frequency 3.90 GHz
• 8GB Ram / Memory
• 120GB Flash Storage + 240GB SSD
• nVidia GeForce GT 750M Graphics
• Graphics Memory 1024 MB (1GB)
• MAC OS X 10.15.7
• 21.5"" HD Display - Resolution:1920x1080

Only $450
The Important Stuff
Apple iMac (A1418) (Mid-2017)
• ® Intel Core i5-7400 3.0GHz Quad Core Processor (Max 3.40)
• 8GB Ram / Memory
• 512GB SSD Storage
• Radeon Pro 555 Graphics
• Graphics Memory 2GB
• MAC OS X 12.2.1 (Monterey)
• 21.5"" 4K HD (Retina) Display - Resolution:4096 X 2304

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks",https://images.craigslist.org/00404_aZg72w7tFlk_0da0a4_600x450.jpg
"Microsoft Surface Pro 3 Tablet (12"", 256 GB, 8GB RAM, intel i5-4300U",https://chicago.craigslist.org/wcl/sys/7685820585.html,"Microsoft Surface Pro 3 Tablet (12"", 256 GB, 8GB RAM, intel i5-4300U 1.9GHz, Windows 10)

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks

Microsoft Surface Pro 3 Tablet (12"", 256 GB, 8GB RAM, intel i5-4300U 1.9GHz, 5MP Camera, Media Card Reader, Windows 10)

The Important Stuff
Microsoft Surface Pro 3 (1631)
• Intel Core™ i5-4300U 1.90GHz Processor ( Max 2.90GHz)
• 8GB Ram / Memory
• 256GB Flash Storage
• Intel HD Graphics 4400 (128MB W/S 2128MB)
• Windows 10 Pro
• 12"" HD Display (2160 x 1440 resolution)
• USB 3.0, M/SD C/Reader, H/Jack, M/D Port

Note Stock Pictures Real Product Maybe Have Sign Of Use Thanks

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks",https://images.craigslist.org/00A0A_l7RwvxzSVkj_0gM0gM_600x450.jpg
"HP OMEN 880-120 Gaming Desktop, Intel Core i7-8700, NVIDIA GeForce GTX",https://chicago.craigslist.org/nwc/sys/7677873946.html,"HP OMEN 880-120 Gaming Desktop, Intel Core i7-8700, NVIDIA GeForce GTX 1080 8GB, 1TB HDD + 256GB SSD, 16GB RAM,

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks

Brand
HP
Operating System
Windows 10 Home
RAM Memory
32 GB
Model
OMEN 880-120
Processor Type
Intel Core i7 - 8th Generation
Processor Speed
3.20 GHz
Flash Storage + Hard Drive
256GB + 1TB

Windows 11
Do great things confidently with the familiar feel of Windows - only better.
NVIDIA GeForce GTX 1080 graphics
With the advanced NVIDIA Pascal architecture, get the raw performance needed to power the latest in VR, incredible 4K gaming content, and multiple ultra-high resolution monitors. You've never experienced anything like it.
8th Generation Intel Core processor
Upgrade performance with smooth system responsiveness and fast load times for an exceptional PC experience. Supporting resolution up to stunning 4K, stream premium content, or even create your own.
Rock-solid connections
Never worry about spotty Internet and weak connections. Stay powerfully connected to Wi-Fi and to Bluetooth accessories with the latest Wi-Fi 5 (2x2) WLAN adapter and Bluetooth 4.2.
Dual storage configurations
By including both an SSD drive for the operating system and a traditional hard drive you get the benefits of both worlds-fast boot up times, snappy responsiveness, and larger storage capacity.

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks",https://images.craigslist.org/00Q0Q_2NZoe5flTyR_0lM0t2_600x450.jpg
Special Offer Lenovo E93z Intel Quad Core 16GB 512GB Samsung SSD W10,https://chicago.craigslist.org/wcl/sys/7685821230.html,"Special Offer Lenovo E93z Intel Quad Core 16GB 512GB Samsung SSD W10 All in One Pc

Processor Type Intel Core i5 Quad 2.90GHz
RAM Capacity / 16GB / Hard Drive Capacity 512GB Samsung SSD

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks

LIMITED TIME SALE! Lenovo E93z Intel Quad Core 16GB 512GB Samsung SSD All in One Pc Was $999 Now Only $549

Special SALE ON Lenovo Think Centre E93z
-i5 (4th Gen) 2.90GHz
-16GB Ram
-512GB Samsung SSD Storage
-Intel HD 4600 Graphics
-Windows 10 Pro
-23 HD Display Display!

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks",https://map9.craigslist.org/t09/14/4192/6087.png
"Apple iMac Intel Core i5-5675R 3.10GHz (Turbo 3.6GHz)(Retina 4K, 21.5)",https://chicago.craigslist.org/wcl/sys/7685821103.html,"Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks

Only $350
The Important Stuff
Apple iMac (A1418) (Late-2015)
• ® Intel Core i5-5675R 3.10GHz Quad Core Processor (Turbo Boost up to 3.6GHz)
• 8GB Ram / Memory
• 1TB HDD Storage
• Intel Iris Pro 6200 Graphics
• Graphics Memory 1536 MB
• MAC OS X 12.3.1 (Monterey)
• 21.5"" Retina 4K Display - (Resolution:4096 X 2304)

Only $250 (Box Sold Seprately)
This slim and lightweight Late 2012 iMac
Intel Core i7-3770s 3.10GHz Quad Core Processor Max Turbo Frequency 3.90 GHz
8GB Ram
128GB Flash Storage + 120GB SSD Or 1 TB HDD Storage
nVidia GeForce GT 650M Graphics
Dual Boot Mac OS X 10.15.7 And OS Ventura
21.5"" HD Display
(Box Sold Seprately)

Only $299
The Important Stuff
Apple iMac (A1418) (Late-2013)
® Intel Core i7- 4770S 3.10GHz Quad
Core Processor Max Turbo Frequency 3.90 GHz
• 8GB Ram / Memory
• 120GB Flash Storage + 240GB SSD
• nVidia GeForce GT 750M Graphics
• Graphics Memory 1024 MB (1GB)
• MAC OS X 10.15.7
• 21.5"" HD Display - Resolution:1920x1080

Only $450
The Important Stuff
Apple iMac (A1418) (Mid-2017)
• ® Intel Core i5-7400 3.0GHz Quad Core Processor (Max 3.40)
• 8GB Ram / Memory
• 512GB SSD Storage
• Radeon Pro 555 Graphics
• Graphics Memory 2GB
• MAC OS X 12.2.1 (Monterey)
• 21.5"" 4K HD (Retina) Display - Resolution:4096 X 2304

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks",https://map9.craigslist.org/t09/14/4192/6087.png
"Microsoft Surface Pro 3 Tablet (12"", 256 GB, 8GB RAM, intel i5-4300U",https://chicago.craigslist.org/wcl/sys/7685820455.html,"Microsoft Surface Pro 3 Tablet (12"", 256 GB, 8GB RAM, intel i5-4300U 1.9GHz, Windows 10)

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks

Microsoft Surface Pro 3 Tablet (12"", 256 GB, 8GB RAM, intel i5-4300U 1.9GHz, 5MP Camera, Media Card Reader, Windows 10)

The Important Stuff
Microsoft Surface Pro 3 (1631)
• Intel Core™ i5-4300U 1.90GHz Processor ( Max 2.90GHz)
• 8GB Ram / Memory
• 256GB Flash Storage
• Intel HD Graphics 4400 (128MB W/S 2128MB)
• Windows 10 Pro
• 12"" HD Display (2160 x 1440 resolution)
• USB 3.0, M/SD C/Reader, H/Jack, M/D Port

Note Stock Pictures Real Product Maybe Have Sign Of Use Thanks

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks",https://map9.craigslist.org/t09/14/4192/6087.png
Apple iMac (A1418) Intel Core i5-7400 3.0GHz Quad Core (Max 3.40),https://chicago.craigslist.org/wcl/sys/7687683764.html,"Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks

Only $450
The Important Stuff
Apple iMac (A1418) (Mid-2017)
• ® Intel Core i5-7400 3.0GHz Quad Core Processor (Max 3.40)
• 8GB Ram / Memory
• 512GB SSD Storage
• Radeon Pro 555 Graphics
• Graphics Memory 2GB
• MAC OS X 12.2.1 (Monterey)
• 21.5"" 4K HD (Retina) Display - Resolution:4096 X 2304

Only $350
The Important Stuff
Apple iMac (A1418) (Late-2015)
• ® Intel Core i5-5675R 3.10GHz Quad Core Processor (Turbo Boost up to 3.6GHz)
• 8GB Ram / Memory
• 1TB HDD Storage
• Intel Iris Pro 6200 Graphics
• Graphics Memory 1536 MB
• MAC OS X 12.3.1 (Monterey)
• 21.5"" Retina 4K Display - (Resolution:4096 X 2304)

Only $250 (Box Sold Seprately)
This slim and lightweight Late 2012 iMac
Intel Core i7-3770s 3.10GHz Quad Core Processor Max Turbo Frequency 3.90 GHz
8GB Ram
128GB Flash Storage + 120GB SSD Or 1 TB HDD Storage
nVidia GeForce GT 650M Graphics
Dual Boot Mac OS X 10.15.7 And OS Ventura
21.5"" HD Display
(Box Sold Seprately)

Only $299
The Important Stuff
Apple iMac (A1418) (Late-2013)
® Intel Core i7- 4770S 3.10GHz Quad
Core Processor Max Turbo Frequency 3.90 GHz
• 8GB Ram / Memory
• 120GB Flash Storage + 240GB SSD
• nVidia GeForce GT 750M Graphics
• Graphics Memory 1024 MB (1GB)
• MAC OS X 10.15.7
• 21.5"" HD Display - Resolution:1920x1080

Only $450
The Important Stuff
Apple iMac (A1418) (Mid-2017)
• ® Intel Core i5-7400 3.0GHz Quad Core Processor (Max 3.40)
• 8GB Ram / Memory
• 512GB SSD Storage
• Radeon Pro 555 Graphics
• Graphics Memory 2GB
• MAC OS X 12.2.1 (Monterey)
• 21.5"" 4K HD (Retina) Display - Resolution:4096 X 2304

Visit US At Our Store
COM2 COMPUTERS
1950 N Ruby St Melrose Park IL 60106 Unit #16 For Hundreds Of Unadvertised Special Offers. We Can't Wait To Show You What We Have In store.
Or call us at 708-299-Three Tow Five Two 3252
Between 10:00AM To 6PM Thanks",https://map9.craigslist.org/t09/14/4192/6087.png
